Dates,Usage
17/03/2019 00:00:00,20.3
17/03/2019 00:00:00,66.1
17/03/2019 00:00:00,91.6
17/03/2019 00:00:00,1.3
17/03/2019 00:00:00,1.5
17/03/2019 00:00:00,19.9
17/03/2019 00:00:00,2.1
17/03/2019 00:00:00,4.2
17/03/2019 00:00:00,1.4
17/03/2019 00:00:00,2.1
17/03/2019 00:00:00,3.4
18/03/2019 00:00:00,96.5
18/03/2019 00:00:00,102.4
18/03/2019 00:00:00,188.8
18/03/2019 00:00:00,63.0
18/03/2019 00:00:00,276.4
18/03/2019 00:00:00,22.6
18/03/2019 00:00:00,15.6
18/03/2019 00:00:00,41.8
18/03/2019 00:00:00,2.8
18/03/2019 00:00:00,68.2
18/03/2019 00:00:00,294.3
18/03/2019 00:00:00,186.1
18/03/2019 00:00:00,408.8
18/03/2019 00:00:00,10.0
18/03/2019 00:00:00,5.4
18/03/2019 00:00:00,142.2
18/03/2019 00:00:00,130.5
18/03/2019 00:00:00,184.0
18/03/2019 00:00:00,65.4
18/03/2019 00:00:00,221.8
18/03/2019 00:00:00,5.4
18/03/2019 00:00:00,74.1
18/03/2019 00:00:00,21.4
18/03/2019 00:00:00,65.5
18/03/2019 00:00:00,97.1
18/03/2019 00:00:00,1.3
18/03/2019 00:00:00,1.5
18/03/2019 00:00:00,19.8
18/03/2019 00:00:00,2.1
18/03/2019 00:00:00,4.1
18/03/2019 00:00:00,1.4
18/03/2019 00:00:00,2.0
18/03/2019 00:00:00,3.4
19/03/2019 00:00:00,103.4
19/03/2019 00:00:00,108.4
19/03/2019 00:00:00,190.9
19/03/2019 00:00:00,66.1
19/03/2019 00:00:00,287.7
19/03/2019 00:00:00,22.4
19/03/2019 00:00:00,16.1
19/03/2019 00:00:00,41.2
19/03/2019 00:00:00,3.0
19/03/2019 00:00:00,70.9
19/03/2019 00:00:00,296.2
19/03/2019 00:00:00,189.2
19/03/2019 00:00:00,405.1
19/03/2019 00:00:00,10.1
19/03/2019 00:00:00,5.7
19/03/2019 00:00:00,151.3
19/03/2019 00:00:00,140.2
19/03/2019 00:00:00,189.7
19/03/2019 00:00:00,67.7
19/03/2019 00:00:00,228.8
19/03/2019 00:00:00,5.7
19/03/2019 00:00:00,83.8
19/03/2019 00:00:00,22.5
19/03/2019 00:00:00,67.5
19/03/2019 00:00:00,106.8
19/03/2019 00:00:00,1.3
19/03/2019 00:00:00,1.4
19/03/2019 00:00:00,21.5
19/03/2019 00:00:00,2.2
19/03/2019 00:00:00,4.4
19/03/2019 00:00:00,1.4
19/03/2019 00:00:00,1.8
19/03/2019 00:00:00,3.1
20/03/2019 00:00:00,109.0
20/03/2019 00:00:00,114.4
20/03/2019 00:00:00,198.4
20/03/2019 00:00:00,69.6
20/03/2019 00:00:00,268.6
20/03/2019 00:00:00,21.7
20/03/2019 00:00:00,15.9
20/03/2019 00:00:00,41.4
20/03/2019 00:00:00,3.1
20/03/2019 00:00:00,73.0
20/03/2019 00:00:00,292.6
20/03/2019 00:00:00,186.9
20/03/2019 00:00:00,400.2
20/03/2019 00:00:00,9.1
20/03/2019 00:00:00,5.3
20/03/2019 00:00:00,151.8
20/03/2019 00:00:00,133.8
20/03/2019 00:00:00,189.7
20/03/2019 00:00:00,67.5
20/03/2019 00:00:00,234.4
20/03/2019 00:00:00,5.4
20/03/2019 00:00:00,70.2
20/03/2019 00:00:00,21.8
20/03/2019 00:00:00,67.4
20/03/2019 00:00:00,101.9
20/03/2019 00:00:00,1.0
20/03/2019 00:00:00,1.5
20/03/2019 00:00:00,21.8
20/03/2019 00:00:00,2.2
20/03/2019 00:00:00,4.2
20/03/2019 00:00:00,1.4
20/03/2019 00:00:00,1.9
20/03/2019 00:00:00,3.7
21/03/2019 00:00:00,109.0
21/03/2019 00:00:00,112.5
21/03/2019 00:00:00,206.6
21/03/2019 00:00:00,68.3
21/03/2019 00:00:00,287.1
21/03/2019 00:00:00,23.3
21/03/2019 00:00:00,16.7
21/03/2019 00:00:00,38.3
21/03/2019 00:00:00,3.2
21/03/2019 00:00:00,74.7
21/03/2019 00:00:00,295.5
21/03/2019 00:00:00,193.3
21/03/2019 00:00:00,409.9
21/03/2019 00:00:00,9.7
21/03/2019 00:00:00,5.8
21/03/2019 00:00:00,157.9
21/03/2019 00:00:00,137.0
21/03/2019 00:00:00,187.9
21/03/2019 00:00:00,70.5
21/03/2019 00:00:00,245.3
21/03/2019 00:00:00,6.2
21/03/2019 00:00:00,71.3
21/03/2019 00:00:00,22.0
21/03/2019 00:00:00,70.2
21/03/2019 00:00:00,95.6
21/03/2019 00:00:00,1.3
21/03/2019 00:00:00,1.7
21/03/2019 00:00:00,21.7
21/03/2019 00:00:00,2.0
21/03/2019 00:00:00,4.0
21/03/2019 00:00:00,1.4
21/03/2019 00:00:00,1.8
21/03/2019 00:00:00,4.5
22/03/2019 00:00:00,101.7
22/03/2019 00:00:00,114.5
22/03/2019 00:00:00,216.7
22/03/2019 00:00:00,62.5
22/03/2019 00:00:00,260.8
22/03/2019 00:00:00,33.1
22/03/2019 00:00:00,27.9
22/03/2019 00:00:00,44.5
22/03/2019 00:00:00,3.2
22/03/2019 00:00:00,71.6
22/03/2019 00:00:00,334.9
22/03/2019 00:00:00,248.2
22/03/2019 00:00:00,438.0
22/03/2019 00:00:00,12.3
22/03/2019 00:00:00,18.3
22/03/2019 00:00:00,169.5
22/03/2019 00:00:00,178.7
22/03/2019 00:00:00,196.3
22/03/2019 00:00:00,72.0
22/03/2019 00:00:00,269.1
22/03/2019 00:00:00,6.8
22/03/2019 00:00:00,66.6
22/03/2019 00:00:00,24.4
22/03/2019 00:00:00,72.1
22/03/2019 00:00:00,107.5
22/03/2019 00:00:00,1.5
22/03/2019 00:00:00,2.2
22/03/2019 00:00:00,22.6
22/03/2019 00:00:00,2.5
22/03/2019 00:00:00,5.9
22/03/2019 00:00:00,1.7
22/03/2019 00:00:00,2.1
22/03/2019 00:00:00,3.5
23/03/2019 00:00:00,100.3
23/03/2019 00:00:00,114.2
23/03/2019 00:00:00,214.5
23/03/2019 00:00:00,63.5
23/03/2019 00:00:00,258.2
23/03/2019 00:00:00,34.1
23/03/2019 00:00:00,28.4
23/03/2019 00:00:00,44.2
23/03/2019 00:00:00,3.4
23/03/2019 00:00:00,72.8
23/03/2019 00:00:00,339.2
23/03/2019 00:00:00,250.9
23/03/2019 00:00:00,442.3
23/03/2019 00:00:00,12.3
23/03/2019 00:00:00,18.5
23/03/2019 00:00:00,169.5
23/03/2019 00:00:00,180.8
23/03/2019 00:00:00,182.1
23/03/2019 00:00:00,73.0
23/03/2019 00:00:00,280.8
23/03/2019 00:00:00,7.0
23/03/2019 00:00:00,68.3
23/03/2019 00:00:00,24.7
23/03/2019 00:00:00,74.4
23/03/2019 00:00:00,110.8
23/03/2019 00:00:00,1.6
23/03/2019 00:00:00,2.1
23/03/2019 00:00:00,22.7
23/03/2019 00:00:00,2.4
23/03/2019 00:00:00,5.7
23/03/2019 00:00:00,1.7
23/03/2019 00:00:00,2.1
23/03/2019 00:00:00,3.4
24/03/2019 00:00:00,98.0
24/03/2019 00:00:00,108.2
24/03/2019 00:00:00,218.6
24/03/2019 00:00:00,62.6
24/03/2019 00:00:00,258.4
24/03/2019 00:00:00,34.6
24/03/2019 00:00:00,28.6
24/03/2019 00:00:00,40.1
24/03/2019 00:00:00,3.5
24/03/2019 00:00:00,71.5
24/03/2019 00:00:00,336.5
24/03/2019 00:00:00,253.4
24/03/2019 00:00:00,441.0
24/03/2019 00:00:00,12.3
24/03/2019 00:00:00,18.6
24/03/2019 00:00:00,169.9
24/03/2019 00:00:00,170.8
24/03/2019 00:00:00,185.8
24/03/2019 00:00:00,73.5
24/03/2019 00:00:00,280.3
24/03/2019 00:00:00,7.2
24/03/2019 00:00:00,68.7
24/03/2019 00:00:00,24.2
24/03/2019 00:00:00,73.8
24/03/2019 00:00:00,113.4
24/03/2019 00:00:00,1.6
24/03/2019 00:00:00,2.0
24/03/2019 00:00:00,23.3
24/03/2019 00:00:00,2.6
24/03/2019 00:00:00,5.8
24/03/2019 00:00:00,1.8
24/03/2019 00:00:00,2.2
24/03/2019 00:00:00,3.6
25/03/2019 00:00:00,99.4
25/03/2019 00:00:00,100.3
25/03/2019 00:00:00,213.0
25/03/2019 00:00:00,62.4
25/03/2019 00:00:00,238.2
25/03/2019 00:00:00,30.2
25/03/2019 00:00:00,28.2
25/03/2019 00:00:00,37.9
25/03/2019 00:00:00,3.5
25/03/2019 00:00:00,71.4
25/03/2019 00:00:00,334.7
25/03/2019 00:00:00,252.8
25/03/2019 00:00:00,443.7
25/03/2019 00:00:00,12.5
25/03/2019 00:00:00,17.7
25/03/2019 00:00:00,168.6
25/03/2019 00:00:00,169.0
25/03/2019 00:00:00,190.8
25/03/2019 00:00:00,73.8
25/03/2019 00:00:00,265.8
25/03/2019 00:00:00,7.1
25/03/2019 00:00:00,69.3
25/03/2019 00:00:00,24.1
25/03/2019 00:00:00,74.5
25/03/2019 00:00:00,113.0
25/03/2019 00:00:00,1.6
25/03/2019 00:00:00,2.1
25/03/2019 00:00:00,23.1
25/03/2019 00:00:00,2.6
25/03/2019 00:00:00,5.5
25/03/2019 00:00:00,1.8
25/03/2019 00:00:00,2.2
25/03/2019 00:00:00,3.6
26/03/2019 00:00:00,102.8
26/03/2019 00:00:00,109.9
26/03/2019 00:00:00,212.3
26/03/2019 00:00:00,63.5
26/03/2019 00:00:00,236.2
26/03/2019 00:00:00,34.2
26/03/2019 00:00:00,29.2
26/03/2019 00:00:00,44.3
26/03/2019 00:00:00,3.5
26/03/2019 00:00:00,71.9
26/03/2019 00:00:00,336.7
26/03/2019 00:00:00,250.3
26/03/2019 00:00:00,443.7
26/03/2019 00:00:00,12.9
26/03/2019 00:00:00,18.4
26/03/2019 00:00:00,167.7
26/03/2019 00:00:00,168.6
26/03/2019 00:00:00,195.3
26/03/2019 00:00:00,74.2
26/03/2019 00:00:00,264.7
26/03/2019 00:00:00,7.3
26/03/2019 00:00:00,69.0
26/03/2019 00:00:00,24.3
26/03/2019 00:00:00,74.9
26/03/2019 00:00:00,114.1
26/03/2019 00:00:00,1.5
26/03/2019 00:00:00,2.1
26/03/2019 00:00:00,22.9
26/03/2019 00:00:00,2.4
26/03/2019 00:00:00,5.5
26/03/2019 00:00:00,1.8
26/03/2019 00:00:00,2.2
26/03/2019 00:00:00,3.9
27/03/2019 00:00:00,101.4
27/03/2019 00:00:00,108.5
27/03/2019 00:00:00,213.3
27/03/2019 00:00:00,60.4
27/03/2019 00:00:00,240.5
27/03/2019 00:00:00,34.2
27/03/2019 00:00:00,29.1
27/03/2019 00:00:00,44.1
27/03/2019 00:00:00,3.3
27/03/2019 00:00:00,71.7
27/03/2019 00:00:00,333.5
27/03/2019 00:00:00,250.7
27/03/2019 00:00:00,445.0
27/03/2019 00:00:00,12.9
27/03/2019 00:00:00,18.3
27/03/2019 00:00:00,170.0
27/03/2019 00:00:00,167.3
27/03/2019 00:00:00,190.9
27/03/2019 00:00:00,72.0
27/03/2019 00:00:00,250.0
27/03/2019 00:00:00,6.9
27/03/2019 00:00:00,69.0
27/03/2019 00:00:00,24.5
27/03/2019 00:00:00,77.5
27/03/2019 00:00:00,115.6
27/03/2019 00:00:00,1.4
27/03/2019 00:00:00,2.2
27/03/2019 00:00:00,23.0
27/03/2019 00:00:00,2.5
27/03/2019 00:00:00,6.0
27/03/2019 00:00:00,1.8
27/03/2019 00:00:00,2.2
27/03/2019 00:00:00,3.4
28/03/2019 00:00:00,92.9
28/03/2019 00:00:00,97.7
28/03/2019 00:00:00,210.3
28/03/2019 00:00:00,57.2
28/03/2019 00:00:00,232.6
28/03/2019 00:00:00,30.9
28/03/2019 00:00:00,25.8
28/03/2019 00:00:00,43.8
28/03/2019 00:00:00,3.1
28/03/2019 00:00:00,70.5
28/03/2019 00:00:00,318.3
28/03/2019 00:00:00,246.0
28/03/2019 00:00:00,424.4
28/03/2019 00:00:00,12.9
28/03/2019 00:00:00,17.7
28/03/2019 00:00:00,151.7
28/03/2019 00:00:00,159.2
28/03/2019 00:00:00,162.3
28/03/2019 00:00:00,64.2
28/03/2019 00:00:00,211.8
28/03/2019 00:00:00,5.8
28/03/2019 00:00:00,66.8
28/03/2019 00:00:00,23.6
28/03/2019 00:00:00,83.8
28/03/2019 00:00:00,102.1
28/03/2019 00:00:00,1.2
28/03/2019 00:00:00,2.1
28/03/2019 00:00:00,20.4
28/03/2019 00:00:00,2.6
28/03/2019 00:00:00,5.9
28/03/2019 00:00:00,1.8
28/03/2019 00:00:00,2.1
28/03/2019 00:00:00,3.4
29/03/2019 00:00:00,118.3
29/03/2019 00:00:00,117.7
29/03/2019 00:00:00,209.5
29/03/2019 00:00:00,61.7
29/03/2019 00:00:00,291.7
29/03/2019 00:00:00,35.2
29/03/2019 00:00:00,26.9
29/03/2019 00:00:00,45.8
29/03/2019 00:00:00,3.1
29/03/2019 00:00:00,94.2
29/03/2019 00:00:00,351.5
29/03/2019 00:00:00,199.3
29/03/2019 00:00:00,471.3
29/03/2019 00:00:00,12.4
29/03/2019 00:00:00,18.3
29/03/2019 00:00:00,197.7
29/03/2019 00:00:00,223.9
29/03/2019 00:00:00,252.5
29/03/2019 00:00:00,84.7
29/03/2019 00:00:00,345.9
29/03/2019 00:00:00,8.5
29/03/2019 00:00:00,79.5
29/03/2019 00:00:00,24.7
29/03/2019 00:00:00,87.1
29/03/2019 00:00:00,152.1
29/03/2019 00:00:00,1.3
29/03/2019 00:00:00,2.0
29/03/2019 00:00:00,24.8
29/03/2019 00:00:00,2.1
29/03/2019 00:00:00,5.7
29/03/2019 00:00:00,1.7
29/03/2019 00:00:00,2.7
29/03/2019 00:00:00,3.9
30/03/2019 00:00:00,123.5
30/03/2019 00:00:00,123.4
30/03/2019 00:00:00,216.3
30/03/2019 00:00:00,64.3
30/03/2019 00:00:00,279.4
30/03/2019 00:00:00,35.2
30/03/2019 00:00:00,26.2
30/03/2019 00:00:00,45.1
30/03/2019 00:00:00,3.1
30/03/2019 00:00:00,96.0
30/03/2019 00:00:00,355.6
30/03/2019 00:00:00,200.8
30/03/2019 00:00:00,484.0
30/03/2019 00:00:00,12.4
30/03/2019 00:00:00,18.2
30/03/2019 00:00:00,197.6
30/03/2019 00:00:00,229.2
30/03/2019 00:00:00,273.3
30/03/2019 00:00:00,86.3
30/03/2019 00:00:00,341.9
30/03/2019 00:00:00,8.4
30/03/2019 00:00:00,62.1
30/03/2019 00:00:00,23.1
30/03/2019 00:00:00,98.4
30/03/2019 00:00:00,145.2
30/03/2019 00:00:00,1.5
30/03/2019 00:00:00,2.2
30/03/2019 00:00:00,23.2
30/03/2019 00:00:00,2.3
30/03/2019 00:00:00,5.5
30/03/2019 00:00:00,1.9
30/03/2019 00:00:00,2.7
30/03/2019 00:00:00,3.8
31/03/2019 00:00:00,126.9
31/03/2019 00:00:00,124.6
31/03/2019 00:00:00,215.4
31/03/2019 00:00:00,65.9
31/03/2019 00:00:00,297.6
31/03/2019 00:00:00,35.8
31/03/2019 00:00:00,26.7
31/03/2019 00:00:00,46.1
31/03/2019 00:00:00,3.2
31/03/2019 00:00:00,98.1
31/03/2019 00:00:00,357.6
31/03/2019 00:00:00,203.1
31/03/2019 00:00:00,489.6
31/03/2019 00:00:00,12.4
31/03/2019 00:00:00,18.4
31/03/2019 00:00:00,198.1
31/03/2019 00:00:00,226.8
31/03/2019 00:00:00,256.3
31/03/2019 00:00:00,86.4
31/03/2019 00:00:00,350.1
31/03/2019 00:00:00,8.4
31/03/2019 00:00:00,72.8
31/03/2019 00:00:00,23.9
31/03/2019 00:00:00,98.7
31/03/2019 00:00:00,145.8
31/03/2019 00:00:00,1.5
31/03/2019 00:00:00,2.0
31/03/2019 00:00:00,22.7
31/03/2019 00:00:00,2.4
31/03/2019 00:00:00,5.6
31/03/2019 00:00:00,1.9
31/03/2019 00:00:00,2.1
31/03/2019 00:00:00,3.8
02/04/2019 00:00:00,129.8
02/04/2019 00:00:00,126.3
02/04/2019 00:00:00,214.8
02/04/2019 00:00:00,67.4
02/04/2019 00:00:00,308.6
02/04/2019 00:00:00,24.0
02/04/2019 00:00:00,25.5
02/04/2019 00:00:00,44.4
02/04/2019 00:00:00,3.2
02/04/2019 00:00:00,97.2
02/04/2019 00:00:00,364.6
02/04/2019 00:00:00,204.8
02/04/2019 00:00:00,487.7
02/04/2019 00:00:00,12.4
02/04/2019 00:00:00,18.5
02/04/2019 00:00:00,198.8
02/04/2019 00:00:00,225.6
02/04/2019 00:00:00,254.3
02/04/2019 00:00:00,86.7
02/04/2019 00:00:00,346.0
02/04/2019 00:00:00,8.5
02/04/2019 00:00:00,78.7
02/04/2019 00:00:00,23.8
02/04/2019 00:00:00,90.5
02/04/2019 00:00:00,160.1
02/04/2019 00:00:00,1.4
02/04/2019 00:00:00,2.1
02/04/2019 00:00:00,24.6
02/04/2019 00:00:00,2.5
02/04/2019 00:00:00,5.7
02/04/2019 00:00:00,1.9
02/04/2019 00:00:00,2.2
02/04/2019 00:00:00,3.9
03/04/2019 00:00:00,131.5
03/04/2019 00:00:00,129.4
03/04/2019 00:00:00,222.9
03/04/2019 00:00:00,71.8
03/04/2019 00:00:00,317.9
03/04/2019 00:00:00,36.9
03/04/2019 00:00:00,25.6
03/04/2019 00:00:00,36.0
03/04/2019 00:00:00,3.4
03/04/2019 00:00:00,97.6
03/04/2019 00:00:00,366.5
03/04/2019 00:00:00,205.8
03/04/2019 00:00:00,483.3
03/04/2019 00:00:00,12.4
03/04/2019 00:00:00,18.3
03/04/2019 00:00:00,199.6
03/04/2019 00:00:00,227.8
03/04/2019 00:00:00,255.8
03/04/2019 00:00:00,86.5
03/04/2019 00:00:00,351.1
03/04/2019 00:00:00,8.4
03/04/2019 00:00:00,81.5
03/04/2019 00:00:00,23.8
03/04/2019 00:00:00,90.8
03/04/2019 00:00:00,172.7
03/04/2019 00:00:00,1.3
03/04/2019 00:00:00,2.3
03/04/2019 00:00:00,25.8
03/04/2019 00:00:00,2.4
03/04/2019 00:00:00,6.0
03/04/2019 00:00:00,1.6
03/04/2019 00:00:00,2.1
03/04/2019 00:00:00,4.1
04/04/2019 00:00:00,130.8
04/04/2019 00:00:00,127.6
04/04/2019 00:00:00,220.4
04/04/2019 00:00:00,73.9
04/04/2019 00:00:00,320.0
04/04/2019 00:00:00,36.8
04/04/2019 00:00:00,25.1
04/04/2019 00:00:00,41.9
04/04/2019 00:00:00,3.4
04/04/2019 00:00:00,102.9
04/04/2019 00:00:00,366.4
04/04/2019 00:00:00,208.4
04/04/2019 00:00:00,484.0
04/04/2019 00:00:00,12.4
04/04/2019 00:00:00,18.3
04/04/2019 00:00:00,200.4
04/04/2019 00:00:00,229.1
04/04/2019 00:00:00,253.5
04/04/2019 00:00:00,85.9
04/04/2019 00:00:00,349.3
04/04/2019 00:00:00,8.4
04/04/2019 00:00:00,84.1
04/04/2019 00:00:00,23.8
04/04/2019 00:00:00,91.3
04/04/2019 00:00:00,164.2
04/04/2019 00:00:00,1.3
04/04/2019 00:00:00,2.3
04/04/2019 00:00:00,25.6
04/04/2019 00:00:00,2.5
04/04/2019 00:00:00,5.6
04/04/2019 00:00:00,1.6
04/04/2019 00:00:00,2.3
04/04/2019 00:00:00,4.2
05/04/2019 00:00:00,121.4
05/04/2019 00:00:00,113.9
05/04/2019 00:00:00,217.5
05/04/2019 00:00:00,69.1
05/04/2019 00:00:00,292.2
05/04/2019 00:00:00,34.1
05/04/2019 00:00:00,23.1
05/04/2019 00:00:00,41.6
05/04/2019 00:00:00,3.0
05/04/2019 00:00:00,97.8
05/04/2019 00:00:00,350.5
05/04/2019 00:00:00,202.5
05/04/2019 00:00:00,462.0
05/04/2019 00:00:00,12.4
05/04/2019 00:00:00,17.7
05/04/2019 00:00:00,196.7
05/04/2019 00:00:00,219.1
05/04/2019 00:00:00,232.7
05/04/2019 00:00:00,79.3
05/04/2019 00:00:00,327.0
05/04/2019 00:00:00,7.8
05/04/2019 00:00:00,85.1
05/04/2019 00:00:00,24.0
05/04/2019 00:00:00,83.1
05/04/2019 00:00:00,158.4
05/04/2019 00:00:00,0.8
05/04/2019 00:00:00,1.8
05/04/2019 00:00:00,15.2
05/04/2019 00:00:00,2.0
05/04/2019 00:00:00,5.4
05/04/2019 00:00:00,1.4
05/04/2019 00:00:00,1.8
05/04/2019 00:00:00,3.8
06/04/2019 00:00:00,101.8
06/04/2019 00:00:00,117.4
06/04/2019 00:00:00,232.4
06/04/2019 00:00:00,61.4
06/04/2019 00:00:00,261.4
06/04/2019 00:00:00,35.9
06/04/2019 00:00:00,28.6
06/04/2019 00:00:00,46.7
06/04/2019 00:00:00,3.3
06/04/2019 00:00:00,82.4
06/04/2019 00:00:00,326.2
06/04/2019 00:00:00,226.5
06/04/2019 00:00:00,439.4
06/04/2019 00:00:00,10.9
06/04/2019 00:00:00,18.2
06/04/2019 00:00:00,190.1
06/04/2019 00:00:00,217.3
06/04/2019 00:00:00,235.1
06/04/2019 00:00:00,75.2
06/04/2019 00:00:00,318.5
06/04/2019 00:00:00,7.6
06/04/2019 00:00:00,72.5
06/04/2019 00:00:00,17.4
06/04/2019 00:00:00,76.4
06/04/2019 00:00:00,111.8
06/04/2019 00:00:00,1.2
06/04/2019 00:00:00,1.9
06/04/2019 00:00:00,23.7
06/04/2019 00:00:00,2.7
06/04/2019 00:00:00,6.5
06/04/2019 00:00:00,1.9
06/04/2019 00:00:00,2.1
06/04/2019 00:00:00,3.7
07/04/2019 00:00:00,100.3
07/04/2019 00:00:00,117.4
07/04/2019 00:00:00,228.8
07/04/2019 00:00:00,64.1
07/04/2019 00:00:00,259.6
07/04/2019 00:00:00,36.2
07/04/2019 00:00:00,29.8
07/04/2019 00:00:00,47.3
07/04/2019 00:00:00,3.3
07/04/2019 00:00:00,89.8
07/04/2019 00:00:00,319.2
07/04/2019 00:00:00,223.9
07/04/2019 00:00:00,433.9
07/04/2019 00:00:00,10.9
07/04/2019 00:00:00,18.4
07/04/2019 00:00:00,194.2
07/04/2019 00:00:00,218.5
07/04/2019 00:00:00,234.5
07/04/2019 00:00:00,77.1
07/04/2019 00:00:00,327.6
07/04/2019 00:00:00,7.7
07/04/2019 00:00:00,73.0
07/04/2019 00:00:00,21.1
07/04/2019 00:00:00,75.0
07/04/2019 00:00:00,112.5
07/04/2019 00:00:00,1.3
07/04/2019 00:00:00,2.2
07/04/2019 00:00:00,22.8
07/04/2019 00:00:00,2.1
07/04/2019 00:00:00,6.6
07/04/2019 00:00:00,1.7
07/04/2019 00:00:00,2.1
07/04/2019 00:00:00,2.9
08/04/2019 00:00:00,101.6
08/04/2019 00:00:00,117.2
08/04/2019 00:00:00,222.5
08/04/2019 00:00:00,66.1
08/04/2019 00:00:00,241.9
08/04/2019 00:00:00,37.0
08/04/2019 00:00:00,30.8
08/04/2019 00:00:00,48.2
08/04/2019 00:00:00,3.5
08/04/2019 00:00:00,92.1
08/04/2019 00:00:00,314.6
08/04/2019 00:00:00,212.0
08/04/2019 00:00:00,432.9
08/04/2019 00:00:00,10.9
08/04/2019 00:00:00,18.5
08/04/2019 00:00:00,199.6
08/04/2019 00:00:00,219.5
08/04/2019 00:00:00,237.7
08/04/2019 00:00:00,78.2
08/04/2019 00:00:00,332.8
08/04/2019 00:00:00,7.9
08/04/2019 00:00:00,62.3
08/04/2019 00:00:00,21.1
08/04/2019 00:00:00,77.4
08/04/2019 00:00:00,109.7
08/04/2019 00:00:00,1.6
08/04/2019 00:00:00,2.2
08/04/2019 00:00:00,22.4
08/04/2019 00:00:00,2.7
08/04/2019 00:00:00,6.4
08/04/2019 00:00:00,1.7
08/04/2019 00:00:00,2.1
08/04/2019 00:00:00,3.5
09/04/2019 00:00:00,101.6
09/04/2019 00:00:00,117.2
09/04/2019 00:00:00,222.5
09/04/2019 00:00:00,66.1
09/04/2019 00:00:00,241.9
09/04/2019 00:00:00,37.0
09/04/2019 00:00:00,30.8
09/04/2019 00:00:00,48.2
09/04/2019 00:00:00,3.5
09/04/2019 00:00:00,92.1
09/04/2019 00:00:00,314.6
09/04/2019 00:00:00,212.0
09/04/2019 00:00:00,432.9
09/04/2019 00:00:00,10.9
09/04/2019 00:00:00,18.5
09/04/2019 00:00:00,196.8
09/04/2019 00:00:00,215.5
09/04/2019 00:00:00,246.3
09/04/2019 00:00:00,77.8
09/04/2019 00:00:00,335.5
09/04/2019 00:00:00,8.1
09/04/2019 00:00:00,63.8
09/04/2019 00:00:00,20.7
09/04/2019 00:00:00,75.9
09/04/2019 00:00:00,109.3
09/04/2019 00:00:00,1.2
09/04/2019 00:00:00,2.3
09/04/2019 00:00:00,19.8
09/04/2019 00:00:00,2.7
09/04/2019 00:00:00,6.6
09/04/2019 00:00:00,1.8
09/04/2019 00:00:00,2.0
09/04/2019 00:00:00,2.8
10/04/2019 00:00:00,106.8
10/04/2019 00:00:00,123.7
10/04/2019 00:00:00,231.3
10/04/2019 00:00:00,65.4
10/04/2019 00:00:00,268.0
10/04/2019 00:00:00,37.0
10/04/2019 00:00:00,29.5
10/04/2019 00:00:00,50.5
10/04/2019 00:00:00,3.4
10/04/2019 00:00:00,92.3
10/04/2019 00:00:00,322.6
10/04/2019 00:00:00,222.6
10/04/2019 00:00:00,420.9
10/04/2019 00:00:00,9.7
10/04/2019 00:00:00,17.7
10/04/2019 00:00:00,192.9
10/04/2019 00:00:00,218.9
10/04/2019 00:00:00,251.6
10/04/2019 00:00:00,77.0
10/04/2019 00:00:00,340.9
10/04/2019 00:00:00,8.1
10/04/2019 00:00:00,69.1
10/04/2019 00:00:00,21.0
10/04/2019 00:00:00,75.3
10/04/2019 00:00:00,115.4
10/04/2019 00:00:00,1.4
10/04/2019 00:00:00,2.1
10/04/2019 00:00:00,22.9
10/04/2019 00:00:00,2.5
10/04/2019 00:00:00,6.7
10/04/2019 00:00:00,1.8
10/04/2019 00:00:00,2.1
10/04/2019 00:00:00,3.4
11/04/2019 00:00:00,105.9
11/04/2019 00:00:00,111.9
11/04/2019 00:00:00,223.6
11/04/2019 00:00:00,63.0
11/04/2019 00:00:00,258.0
11/04/2019 00:00:00,36.8
11/04/2019 00:00:00,30.4
11/04/2019 00:00:00,48.8
11/04/2019 00:00:00,3.4
11/04/2019 00:00:00,92.3
11/04/2019 00:00:00,322.6
11/04/2019 00:00:00,223.5
11/04/2019 00:00:00,431.1
11/04/2019 00:00:00,10.0
11/04/2019 00:00:00,17.3
11/04/2019 00:00:00,190.8
11/04/2019 00:00:00,214.6
11/04/2019 00:00:00,247.3
11/04/2019 00:00:00,77.6
11/04/2019 00:00:00,334.6
11/04/2019 00:00:00,7.8
11/04/2019 00:00:00,70.7
11/04/2019 00:00:00,23.3
11/04/2019 00:00:00,86.2
11/04/2019 00:00:00,113.0
11/04/2019 00:00:00,1.5
11/04/2019 00:00:00,2.1
11/04/2019 00:00:00,23.6
11/04/2019 00:00:00,2.7
11/04/2019 00:00:00,6.8
11/04/2019 00:00:00,1.8
11/04/2019 00:00:00,2.2
11/04/2019 00:00:00,3.7
12/04/2019 00:00:00,93.1
12/04/2019 00:00:00,95.0
12/04/2019 00:00:00,212.0
12/04/2019 00:00:00,60.2
12/04/2019 00:00:00,230.0
12/04/2019 00:00:00,31.7
12/04/2019 00:00:00,26.9
12/04/2019 00:00:00,46.0
12/04/2019 00:00:00,2.9
12/04/2019 00:00:00,90.0
12/04/2019 00:00:00,319.7
12/04/2019 00:00:00,203.8
12/04/2019 00:00:00,419.7
12/04/2019 00:00:00,10.0
12/04/2019 00:00:00,18.0
12/04/2019 00:00:00,189.7
12/04/2019 00:00:00,218.4
12/04/2019 00:00:00,222.6
12/04/2019 00:00:00,71.5
12/04/2019 00:00:00,312.9
